underground_parking_status,underground_parking_evidence,floor_detail_rows_collected,indoor_parking_count,pnu,mgmBldrgstPk,platPlc,newPlatPlc,sigunguCd,bjdongCd,platGbCd,bun,ji,bldNm,dongNm,regstrGbCd,regstrGbCdNm,regstrKindCd,regstrKindCdNm,mainAtchGbCd,mainAtchGbCdNm,mainPurpsCd,mainPurpsCdNm,etcPurps,ugrndFlrCnt,grndFlrCnt,indrMechUtcnt,indrMechArea,indrAutoUtcnt,indrAutoArea,oudrMechUtcnt,oudrMechArea,oudrAutoUtcnt,oudrAutoArea,useAprDay,crtnDay,archArea,atchBldArea,atchBldCnt,bcRat,block,bylotCnt,emgenUseElvtCnt,engrEpi,engrGrade,engrRat,etcRoof,etcStrct,fmlyCnt,gnBldCert,gnBldGrade,heit,hhldCnt,hoCnt,itgBldCert,itgBldGrade,lot,naBjdongCd,naMainBun,naRoadCd,naSubBun,naUgrndCd,platArea,pmsDay,pmsnoGbCd,pmsnoGbCdNm,pmsnoKikCd,pmsnoKikCdNm,pmsnoYear,rideUseElvtCnt,rnum,roofCd,roofCdNm,rserthqkAblty,rserthqkDsgnApplyYn,splotNm,stcnsDay,strctCd,strctCdNm,totArea,totDongTotArea,vlRat,vlRatEstmTotArea
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,404.0,4711111600109900000,1226123440,경상북도 포항시 남구 대잠동 990번지,경상북도 포항시 남구 대이로46번길 29 (대잠동),47111,11600,0,0990,0000,대잠그린파크명품아파트,지하주차장2,2,집합,3,표제부,1,부속건축물,02000,공동주택,지하주차장,2,0,0,0,404,11231.4,0,0,225,2647.5,20050318,20221126,65,0,0,0,,0,0,0,,0,"(철근)콘크리트,평스라브",철근콘크리트구조,0,0,,0,0,0,0,,,11601,29,471114709073,0,0,0,20050318,2101,주택건설사업계획승인,5030033,건설건축과,2002,0,1388,10,(철근)콘크리트,,0,,,21,철근콘크리트구조,7568.4,7568.4,0,0
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,404.0,4711111600109900000,1226123445,경상북도 포항시 남구 대잠동 990번지,경상북도 포항시 남구 대이로46번길 29 (대잠동),47111,11600,0,0990,0000,대잠그린파크명품아파트,지하주차장1,2,집합,3,표제부,1,부속건축물,02000,공동주택,지하주차장,1,0,0,0,404,11231.4,0,0,225,2647.5,20050318,20221126,61,0,0,0,,0,0,0,,0,"(철근)콘크리트,평스라브",철근콘크리트구조,0,0,,0,0,0,0,,,11601,29,471114709073,0,0,0,20050318,2101,주택건설사업계획승인,5030033,건설건축과,2002,0,1382,10,(철근)콘크리트,,0,,,21,철근콘크리트구조,3663,3663,0,0
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,4.0,4711111600110460006,1000000000000004256736,경상북도 포항시 남구 대잠동 1046-6번지,경상북도 포항시 남구 논실주택길 12-1 (대잠동),47111,11600,0,1046,0006,,지하주차장동,1,일반,2,일반건축물,1,부속건축물,01000,단독주택,단독주택,1,0,0,0,4,88.44,0,0,0,0,20240826,20240827,0,0,0,0,,0,0,0,,0,철근콘크리트,철근콘크리트,0,0,,0,0,0,0,,,11601,12,471114861670,1,0,0,20230411,1101,신축허가,5030053,건축허가과,2023,0,1595,10,(철근)콘크리트,Ⅶ - 0.190g,1,,20231023,21,철근콘크리트구조,88.44,88.44,0,0
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,41.0,4711111700100540007,12261100353176,경상북도 포항시 남구 이동 54-7번지,경상북도 포항시 남구 포스코대로 61 (이동),47111,11700,0,0054,0007,이안 더 테라스하우스,이안 더 테라스하우스,2,집합,3,표제부,0,주건축물,02000,공동주택,공동주택,1,4,0,0,41,464.3,0,0,8,92,20191206,20221126,1184.531,0,0,19.99,,0,0,0,,0,(철근)콘크리트,철근콘크리트구조,0,0,,14.1,28,0,0,,,11706,61,471112303003,0,0,5926,20180515,1101,신축허가,5020322,건축과,2018,4,26,10,(철근)콘크리트,vii-0.239g,1,,20180615,21,철근콘크리트구조,5988.721,5988.721,64.55,3825.061
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,291.0,4711111700105260000,12261100232403,경상북도 포항시 남구 이동 526번지,경상북도 포항시 남구 희망대로 331 (이동),47111,11700,0,0526,0000,,주건축물제1동,1,일반,2,일반건축물,0,주건축물,06000,종교시설,종교시설 및 제2종근린생활시설,4,4,0,0,291,8861.61,0,0,43,509.5,20111215,20221126,1960.92,0,0,19.79,,3,0,0,,0,철골철근콘크리트,"철골철근콘크리트구조, 철근콘크리트구조",0,0,,34.7,0,0,0,,,11706,331,471112303004,0,0,9909,20080925,1101,신축허가,5020169,건축과,2008,2,136,90,기타지붕,,1,,20090601,21,철근콘크리트구조,23404.07,23404.07,60.78,6022.21
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,21.0,4711111700105390001,12261100323595,경상북도 포항시 남구 이동 539-1번지,경상북도 포항시 남구 희망대로 360-10 (이동),47111,11700,0,0539,0001,에스포항병원 기숙사,,1,일반,2,일반건축물,0,주건축물,02000,공동주택,기숙사,1,4,0,0,21,241.5,0,0,15,177.5,20180430,20221126,238.7,0,0,19.86,,0,0,0,,0,슬라브,철근콘크리트구조,0,0,,13.1,0,44,0,,,11706,360,471112303004,10,0,1202,20160902,1101,신축허가,5030053,건축허가과,2016,0,142,10,(철근)콘크리트,D,1,,20161230,21,철근콘크리트구조,1603,1603,79.43,954.8
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,9.0,4711111700105390027,12261100302049,경상북도 포항시 남구 이동 539-27번지,경상북도 포항시 남구 희망대로 360-7 (이동),47111,11700,0,0539,0027,에스포항병원(어린이집),,1,일반,2,일반건축물,0,주건축물,11000,노유자시설,노유자시설(어린이집),1,2,0,0,9,103.5,0,0,1,16.5,20170309,20221126,192.05,0,0,19.38,,1,0,0,,0,철근콘크리트슬라브,철근콘크리트구조,0,0,,7.9,0,0,0,,,11706,360,471112303004,7,0,991,20160526,1101,신축허가,5030053,건축허가과,2016,0,145,10,(철근)콘크리트,,1,,20160825,21,철근콘크리트구조,842.25,842.25,38.76,384.1
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,118.0,4711111700105390042,12261100347155,경상북도 포항시 남구 이동 539-42번지,경상북도 포항시 남구 희망대로 366 (이동),47111,11700,0,0539,0042,,제1동,1,일반,2,일반건축물,0,주건축물,20000,자동차관련시설,"제1,2종근린생활시설",2,1,0,0,118,1118.5,0,0,105,1269,20190717,20221126,387,0,0,4.6966019,,8,0,0,,0,슬라브,철근콘크리트구조,0,0,,14.3,0,0,0,,,11706,366,471112303004,0,0,8240,20160729,1101,신축허가,5020322,건축과,2016,1,151,10,(철근)콘크리트,Ⅶ - 0.199g,1,,20180807,21,철근콘크리트구조,6385.12,6385.12,3.88,319.57
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,62.0,4711111700105420003,12261100300669,경상북도 포항시 남구 이동 542-3번지,경상북도 포항시 남구 희망대로 352 (이동),47111,11700,0,0542,0003,에스포항병원,,1,일반,2,일반건축물,0,주건축물,09000,의료시설,"의료시설,제1,2종근린생활시설",2,4,0,0,62,749.25,0,0,75,936,20170125,20221126,1793.58,0,0,18.22,,1,0,0,,0,슬라브,철근콘크리트구조,0,0,,27.85,0,0,0,,,11706,352,471112303004,0,0,9846,20150921,1101,신축허가,5020290,건축과,2015,4,152,10,(철근)콘크리트,,1,,20151019,21,철근콘크리트구조,15286.83,15286.83,72.31,7119.74
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,5.0,4711111700105690008,12261100228563,경상북도 포항시 남구 이동 569-8번지,경상북도 포항시 남구 희망대로382번길 14-10 (이동),47111,11700,0,0569,0008,,H동,1,일반,2,일반건축물,0,주건축물,01000,단독주택,단독주택,1,0,0,0,5,181.15,0,0,0,0,20110728,20221126,0,0,0,0,,0,0,0,,0,(철근)콘크리트,철근콘크리트구조,0,0,,3.45,0,0,0,,,11701,14,471114709740,10,0,585,20051222,1101,신축허가,5030040,건축과,2005,0,171,10,(철근)콘크리트,,0,,20060106,21,철근콘크리트구조,33.64,33.64,0,0
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,2.0,4711111700105690009,12261100249705,경상북도 포항시 남구 이동 569-9번지,경상북도 포항시 남구 희망대로382번길 14-10 (이동),47111,11700,0,0569,0009,,I동,1,일반,2,일반건축물,0,주건축물,01000,단독주택,단독주택,1,0,0,0,2,23,0,0,0,0,20130802,20221126,0,0,0,0,,0,0,0,,0,(철근)콘크리트,철근콘크리트구조,0,0,,3.45,0,0,0,,,11701,14,471114709740,10,0,703,20120903,1102,증축허가,5030046,건축지적과,2012,0,173,10,(철근)콘크리트,,0,,20121008,21,철근콘크리트구조,33.64,33.64,0,0
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,5.0,4711111700105690010,12261100228565,경상북도 포항시 남구 이동 569-10번지,경상북도 포항시 남구 희망대로382번길 14-10 (이동),47111,11700,0,0569,0010,,J동,1,일반,2,일반건축물,0,주건축물,01000,단독주택,단독주택,1,0,0,0,5,181.15,0,0,0,0,20110728,20221126,0,0,0,11.72,,0,0,0,,0,(철근)콘크리트,철근콘크리트구조,0,0,,3.45,0,0,0,,,11701,14,471114709740,10,0,558,20051222,1101,신축허가,5030040,건축과,2005,0,174,10,(철근)콘크리트,,0,,20060106,21,철근콘크리트구조,33.64,33.64,0,0
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,2.0,4711111700105800000,1000000000000005155866,경상북도 포항시 남구 이동 580번지,경상북도 포항시 남구 희망대로382번길 22 (이동),47111,11700,0,0580,0000,,주건축물제1동,1,일반,2,일반건축물,0,주건축물,04000,제2종근린생활시설,"제2종근린생활시설,단독주택",1,2,0,0,2,42.8,0,0,0,0,20250212,20250212,134.68,0,0,19.58,,1,0,0,,0,철골구조,일반철골구조,1,0,,8.55,0,0,0,,,11701,22,471114709740,0,0,688,20240402,1101,신축허가,5030053,건축허가과,2024,0,192,90,기타지붕,VII-0.191g,1,,20240516,31,일반철골구조,227.1,227.1,27.99,192.55
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,92.0,4711111700106080002,12261100230200,경상북도 포항시 남구 이동 608-2번지,경상북도 포항시 남구 포스코대로 53 (이동),47111,11700,0,0608,0002,이동 골프연습장,주건축물제1동,1,일반,2,일반건축물,0,주건축물,13000,운동시설,"골프연습장 및 근린생활시설(소매점,일반음식점)",1,3,0,0,92,0,0,0,0,0,20111010,20221126,774,0,0,8.16,,0,0,0,,0,철근콘크리트,"철근콘크리트구조,일반철골구조",0,0,,14.1,0,0,0,,,11706,53,471112303003,0,0,9485,20101223,1101,신축허가,5020169,건축과,2010,0,207,10,(철근)콘크리트,,1,,20101224,31,일반철골구조,6341.57,6341.57,22.8,2162.88
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,137.0,4711111700106500001,1226123811,경상북도 포항시 남구 이동 650-1번지,경상북도 포항시 남구 대이로159번길 12 (이동),47111,11700,0,0650,0001,,A동,2,집합,3,표제부,0,주건축물,20000,자동차관련시설,자동차관련시설 및 근린생활시설,1,3,0,0,137,5440.684,0,0,0,0,20030915,20221126,1963.12,0,0,89.93,,0,0,0,,0,스라브,철골조,0,0,,15.82,0,12,0,,,11701,12,471114709062,0,0,2182.9,20020417,1101,신축허가,5020081,주택과,2002,1,330,10,(철근)콘크리트,,0,,20020927,31,일반철골구조,7765.44,7765.44,266.8,5824.08
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,16.0,4711111700106530004,1226123812,경상북도 포항시 남구 이동 653-4번지,경상북도 포항시 남구 대이로 149 (이동),47111,11700,0,0653,0004,포스코아빌딩,,2,집합,3,표제부,0,주건축물,10000,교육연구시설,"교육연구시설,제1,2종근린생활시설",1,6,0,48.83,16,455.2,0,0,27,644,20060203,20230315,799.38,0,0,48.03,,3,0,0,,0,"(철근)콘크리트,평지붕,경사지붕",철근콘크리트구조,0,0,,23.75,0,24,0,,,11702,149,471113303006,0,0,1664.2,20050119,,,,,,2,372,10,(철근)콘크리트,,0,,20050331,21,철근콘크리트구조,4646.2,4646.2,240.29,3998.9
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,7.0,4711111700106530007,12261100291345,경상북도 포항시 남구 이동 653-7번지,경상북도 포항시 남구 대이로 145 (이동),47111,11700,0,0653,0007,,제1동,2,집합,3,표제부,0,주건축물,03000,제1종근린생활시설,"제1,2종근린생활시설",1,4,0,0,7,81,0,0,7,82,20160624,20240731,674.84,0,0,59.64,,0,0,0,,0,(철근)콘크리트,철근콘크리트구조,0,0,,19.45,0,0,0,,,11702,145,471113303006,0,0,1131.6,20150908,1101,신축허가,5020290,건축과,2015,1,373,10,(철근)콘크리트,,1,,20150924,21,철근콘크리트구조,3090.72,3090.72,235.27,2662.36
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,175.0,4711111700106590000,12261100310313,경상북도 포항시 남구 이동 659번지,경상북도 포항시 남구 대이로127번길 12-10 (이동),47111,11700,0,0659,0000,,,1,일반,2,일반건축물,0,주건축물,20000,자동차관련시설,자동차관련시설,1,1,0,0,175,4502.73,0,0,0,0,20170327,20221126,145.76,0,0,2.21,,0,0,0,,0,(철근)콘크리트,철근콘크리트구조,0,0,,5.1,0,0,0,,,11701,12,471114709060,10,0,6602.2,20151217,5200,공용건축물,5020290,건축과,2015,1,462,10,(철근)콘크리트,,1,,20160523,21,철근콘크리트구조,4949.73,0,1.87,123.75
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,9.0,4711111700106620008,12261100192741,경상북도 포항시 남구 이동 662-8번지,경상북도 포항시 남구 포스코대로 119 (이동),47111,11700,0,0662,0008,,,1,일반,2,일반건축물,0,주건축물,04000,제2종근린생활시설,"제1,2종근린생활시설",1,2,0,0,9,0,0,0,0,0,20081007,20221126,441.2,0,0,66.73,,0,0,0,,0,평슬라브,철근콘크리트구조,0,0,,10.2,0,0,0,,,11706,119,471112303003,0,0,661.2,20080508,1101,신축허가,5030040,건축과,2008,1,496,10,(철근)콘크리트,,1,,20080509,21,철근콘크리트구조,1224.63,1224.63,126.15,834.09
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,1.0,4711125021101900053,12261100287056,경상북도 포항시 남구 구룡포읍 구룡포리 190-53번지,경상북도 포항시 남구 구룡포리해녀길 39 (구룡포읍 구룡포리),47111,25021,0,0190,0053,,,1,일반,2,일반건축물,0,주건축물,01000,단독주택,단독주택,1,1,0,0,1,11.5,0,0,0,0,20160304,20221126,64.3,0,0,55.43,,0,0,0,,0,(철근)콘크리트,철근콘크리트구조,1,0,,5.98,0,0,0,,,25001,39,471114862960,0,0,116,20151103,1201,신축신고,5030053,건축허가과,2015,0,1,10,(철근)콘크리트,,0,,20151103,21,철근콘크리트구조,96.3,96.3,55.43,64.3
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,59.0,4711125021109620001,1226125693,경상북도 포항시 남구 구룡포읍 구룡포리 962-1번지,경상북도 포항시 남구 호미로 225 (구룡포읍 구룡포리),47111,25021,0,0962,0001,,,2,집합,3,표제부,0,주건축물,15000,숙박시설,"제1,2종근린생활,위락시설,숙박시설",2,9,0,0,59,0,0,0,0,0,20061206,20221126,1388.99,0,0,91.38,,0,0,0,,0,(철근)콘크리트(슬라브),철근콘크리트구조,0,0,,37.03,0,89,0,,,25001,225,471113303064,0,0,1520,20040102,,,,,,3,1,10,(철근)콘크리트,,1,,20050202,21,철근콘크리트구조,4699.9,4699.9,297.86,4527.42
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,2.0,4711125026100150002,12261100393455,경상북도 포항시 남구 구룡포읍 장길리 15-2번지,경상북도 포항시 남구 동해안로 4437 (구룡포읍 장길리),47111,25026,0,0015,0002,,주1동,1,일반,2,일반건축물,0,주건축물,01000,단독주택,단독주택,1,2,0,0,2,100.69,0,0,0,0,20220830,20230818,263.64,127.5,1,20.52,,1,0,0,,0,"(철근)콘크리트,샌드위치판넬","철근콘크리트조,경량철골조",1,0,,6.75,0,0,0,,,25007,4437,471113000101,0,0,1285,20211125,1101,신축허가,5030053,건축허가과,2021,0,1,10,(철근)콘크리트,Ⅶ-0.191g,1,,20211220,21,철근콘크리트구조,452,452,27.34,351.31
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,14.0,4711125028101470001,1226127245,경상북도 포항시 남구 구룡포읍 병포리 147-1번지,경상북도 포항시 남구 병포길52번길 11 (구룡포읍 병포리),47111,25028,0,0147,0001,해동타워,,2,집합,3,표제부,0,주건축물,02000,공동주택,아파트,1,9,0,0,14,655.18,0,0,2,23,19930913,20221126,510.9,0,0,37.65,,0,0,0,,0,경사스라브,철근콘크리트,0,0,,29.1,36,0,0,,,25001,11,471114709190,0,0,1357,19910113,,,,,,2,1,10,(철근)콘크리트,,1,,19910200,21,철근콘크리트구조,4729.99,4729.99,281.2,3815.88
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,11.0,4711125321100570002,1226127732,경상북도 포항시 남구 연일읍 생지리 57-2번지,경상북도 포항시 남구 형산강남로326번길 1 (연일읍 생지리),47111,25321,0,0057,0002,문화강변맨션,B동,2,집합,3,표제부,0,주건축물,02000,공동주택,공동주택(아파트),1,6,0,0,11,126.5,0,0,25,301.3,19921002,20251218,1143.42,0,0,0,,1,0,0,,0,스라브,철근콘크리트조,0,0,,16.6,36,0,0,,,25301,1,471114709674,0,0,0,19911008,,,,,,0,4,10,(철근)콘크리트,,1,,19911022,21,철근콘크리트구조,3239.03,3239.03,0,2864.34
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,13.0,4711125321101940001,1226127535,경상북도 포항시 남구 연일읍 생지리 194-1번지,경상북도 포항시 남구 연일로159번길 46 (연일읍 생지리),47111,25321,0,0194,0001,,,1,일반,2,일반건축물,0,주건축물,07000,판매시설,판매시설,1,4,0,0,13,149.5,0,0,7,80.5,19931204,20221126,584.09,0,0,50.92,,0,0,0,,0,스라브,철근콘크리트,1,0,,16.1,0,0,0,,,25301,46,471114709325,0,0,1147,19910403,,,,,,0,163,10,(철근)콘크리트,,0,,19920605,21,철근콘크리트구조,2503.81,2503.81,165.76,1901.22
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,146.0,4711125321103330003,1226127789,경상북도 포항시 남구 연일읍 생지리 333-3번지,경상북도 포항시 남구 연일로 142 (연일읍 생지리),47111,25321,0,0333,0003,연일삼도한솔타운1차,103동,2,집합,3,표제부,0,주건축물,02000,공동주택,공동주택(아파트),1,15,0,0,146,3225.02,0,0,164,1886,19960330,20251210,0,3858.78,7,0,,2,0,0,,0,평 스라브,철근콘크리트 벽식구조,0,0,,40.6,180,0,0,,,25304,142,471113303030,0,0,0,19940607,,,,,,9,338,10,(철근)콘크리트,,1,,19940624,21,철근콘크리트구조,15664.2,15664.2,0,14848.2
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,146.0,4711125321103330003,1226127790,경상북도 포항시 남구 연일읍 생지리 333-3번지,경상북도 포항시 남구 연일로 142 (연일읍 생지리),47111,25321,0,0333,0003,연일삼도한솔타운1차,102동,2,집합,3,표제부,0,주건축물,02000,공동주택,공동주택(아파트),1,15,0,0,146,3225,0,0,164,1886,19960330,20251210,0,3858.78,7,0,,2,0,0,,0,평스라브,철근콘크리트 벽식구조,0,0,,40.6,105,0,0,,,25304,142,471113303030,0,0,0,19940607,,,,,,9,337,10,(철근)콘크리트,,1,,19940624,21,철근콘크리트구조,9274.54,9274.54,0,8769.1
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,146.0,4711125321103330003,1226127791,경상북도 포항시 남구 연일읍 생지리 333-3번지,경상북도 포항시 남구 연일로 142 (연일읍 생지리),47111,25321,0,0333,0003,연일삼도한솔타운1차,101동,2,집합,3,표제부,0,주건축물,02000,공동주택,공동주택(아파트),1,15,0,0,146,3225.02,0,0,164,1886,19960330,20251210,0,3858.78,7,0,,2,0,0,,0,평스라브,철근콘크리트벽식구조,0,0,,40.6,120,0,0,,,25304,142,471113303030,0,0,0,19940607,,,,,,9,336,10,(철근)콘크리트,,1,,19940624,21,철근콘크리트구조,13078.48,13078.48,0,12262.56
